"","DISTRICT","UPAZILLA","UNION","MOUZA","RL","LATITUDE","LONGITUDE","GWL04","GWL05","GWL06","GWL07","GWL08","GWL09","GWL10","GWL11","GWL12","GWL13","GWL14","GWL15","GWL16","GWL17","GWL18","Type","Median","Aspect","Curvature","Drainage_density","Elevation","Distance_from_stream","lithology","Plan_curvature","Profile_curvature","Slope","SPI","STI","TWI","TRI","SoilSy","FID"
"4816","Sunamganj","Chatak","Chatak",NA,NA,24.872,91.6,NA,NA,5.7912,NA,5.7912,5.7912,5.7912,5.4864,NA,NA,NA,NA,NA,NA,NA,"DPHE",5.7912,0,-0.108158,0.1209,11,1181.86,16,0,0.108158,0.471065,8.8272671053635,28.4555403439869,13.995965437033,6.9282,0.0217478,5261
"4817","Nawabganj","Gomastapur","Bhangabaria","Chak Bhabani",27.2,24.87227,88.28299,16.06,NA,NA,NA,NA,NA,16.06,16.35,16.68,16.91,NA,NA,NA,15.0055,NA,"BADC",16.205,-1,0,0.0433577,24,4944.18,3,0,0,0,1.55019600934969,0.106725768032964,10.2035921449865,12.3693,0.0278439,5262
"4818","Netrakona","Mohanganj","Baratali Banihari","Basantia",12.68,24.8723,91.03132,10.2,NA,NA,NA,NA,NA,11.543,12.97,13.2,14.5,NA,NA,NA,12.4733,NA,"BADC",12.72165,113.199,0.108158,0.145529,11,6272.8,16,0.108158,0,1.79322,3.39281091905783,2.52496573656656,6.16411568020592,6.63325,0.0315726,5263
"4819","Netrakona","Mohanganj","Baratali Banihari","Basantia",12.68,24.8723,91.03132,2.69,NA,NA,NA,NA,NA,11.543,12.97,13.2,14.5,NA,NA,NA,5.74,NA,"BADC",12.2565,113.199,0.108158,0.145529,11,6272.8,16,0.108158,0,1.79322,3.39281091905783,2.52496573656656,6.16411568020592,6.63325,0.0315726,5264
"4820","Netrakona","Mohanganj","Baratali Banihari","Basantia",12.68,24.8723,91.03132,2,NA,NA,NA,NA,NA,11.543,12.97,13.2,14.5,NA,NA,NA,5.97489,NA,"BADC",12.2565,113.199,0.108158,0.145529,11,6272.8,16,0.108158,0,1.79322,3.39281091905783,2.52496573656656,6.16411568020592,6.63325,0.0315726,5265
"4821","Jamalpur","Jamalpur Sadar","Sharifpur","Sreerampur",17.25,24.873,89.99011,11.12,NA,NA,NA,NA,NA,11.13,4.46,4.13,4.68,NA,NA,NA,8.26801,NA,"BADC",6.474005,-1,0,0.0730775,20,1952.08,6,0,0,0,1.55019600934969,0.106725768032964,10.2035921449865,18.1384,0.108473,5267
"4822","Netrakona","Netrakona","Rowha",NA,NA,24.875,90.775,NA,NA,NA,NA,9.7536,10.0584,NA,NA,12.393168,NA,15.5448,NA,NA,NA,NA,"DPHE",11.225784,225,0.216315,0.11157,12,4506.5,16,0.162236,-0.0540788,0.666172,2.48787881486252,0.779119646652767,7.06874335469094,11.6189,0.0480511,5269
"4823","Naogaon","Naogaon","Hapania",NA,NA,24.875,88.93,NA,9.4488,NA,NA,10.0584,10.9728,NA,NA,10.917204,11.8872,10.668,NA,NA,10.0584,NA,"DPHE",10.668,281.31,0.216315,0.161621,19,999.05,3,0,-0.216315,1.20084,3.01734985157843,1.5503843119464,6.53938455367818,15.4919,0.0792041,5270
"4824","Jamalpur","Jamalpur","Sreepur",NA,NA,24.875,90.141,NA,9.7536,NA,10.3632,10.3632,10.668,NA,10.3632,10.5156,10.668,NA,NA,NA,11.8872,NA,"DPHE",10.4394,142.125,0.216315,0.0965342,18,120,6,0.135197,-0.0811181,2.68358,3.77869285839148,4.16638625599768,5.77865689430193,15.4919,0.102425,5271
"4825","Bogra","Bogra sadar","Nishidara",NA,NA,24.875,89.417,NA,7.62,NA,NA,7.62,8.2296,7.3152,7.3152,10.127407,9.7536,9.7536,NA,NA,10.0584,NA,"DPHE",8.2296,-1,0,0.0609514,19,3785.35,16,0,0,0,1.55019600934969,0.106725768032964,10.2035921449865,16.2481,0.0589787,5272
"4826","Jamalpur","Jamalpur","Ghoradhaf",NA,NA,24.875,89.96,NA,6.096,NA,7.62,7.3152,9.4488,NA,7.62,7.7724,6.4008,NA,NA,NA,7.9248,NA,"DPHE",7.62,225,0,0.089913,20,4308.84,6,0,0,0.333097,4.21997837994144,1.47758398113548,9.94177341391065,11.3578,0.105825,5273
"4827","Sylhet","Biswanath","Deo Kalash",NA,NA,24.875,91.75,NA,NA,5.4864,1.524,5.33026,5.420264,NA,NA,5.598566,NA,NA,NA,NA,NA,NA,"DPHE",5.420264,84.8056,0,0.0681536,13,127.279,16,0.0703024,0.0703024,2.59982,3.74809340772771,4.00426794437309,5.80920965920301,16,0.0290305,5274
"4828","Joypurhat","Akkelpur","Rukindipur",NA,NA,24.876,89.016,NA,8.8392,NA,NA,9.144,9.144,9.144,8.8392,9.244584,9.4488,10.3632,NA,NA,10.3632,NA,"DPHE",9.144,180,0.973418,0.120986,21,1781.91,3,0.475893,-0.497525,1.41294,3.1684550356291,1.88668513248183,6.38833998561639,15.8745,0.0524327,5276
"4829","Nawabganj","Gomastapur","Parbatipur","Purba Fazilpur",27.5,24.87658,88.42635,11.43,NA,NA,NA,NA,NA,17.43,17.55,17.74,17.9,NA,NA,NA,18.2959,NA,"BADC",17.645,68.9625,-0.43263,0.0222554,37,7862.8,3,-0.151421,0.28121,3.27709,7.52768921850429,45.2080875644396,9.14072843289187,28.6356,0.0329269,5277
"4830","Netrakona","Madan","Nayekpur",NA,NA,24.877,91.042,NA,NA,NA,NA,NA,NA,NA,NA,5.1816,NA,NA,NA,NA,NA,NA,"DPHE",5.1816,198.435,-0.108158,0.148539,10,5790.7,16,0,0.108158,1.48934,4.60403752921419,4.62106703928891,7.72537028872719,11.1803,0.0301719,5278
"4831","Sunamganj","Sunamganj sadar","Mollapara",NA,NA,24.877,91.375,NA,3.9624,3.9624,NA,4.572,4.2672,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DPHE",4.1148,33.6901,0.540788,0.108595,11,4302.15,5,0.346104,-0.194684,1.69799,3.34116550051426,2.36117192263948,6.21572538902561,16.7332,0.0131299,5279
"4832","Bogra","Gabtali","Gabtali","Gabtali",17.8241,24.87766,89.44838,5.18,NA,NA,NA,NA,NA,6.45,6.75,6.71,6.28,NA,NA,NA,6.93416,NA,"BADC",6.58,45,0,0.08777,23,912.414,16,0,0,0.333097,1.91739328694739,0.371152315363011,7.6391883209166,16.9706,0.0687981,5280
"4833","Mymensingh","Fulpur","Sandhara",NA,NA,24.878,90.334,NA,7.3152,NA,NA,7.3152,7.3152,NA,7.3152,9.7536,8.5344,8.8392,NA,NA,8.5344,NA,"DPHE",7.9248,344.745,0.324473,0.082905,21,4990.11,5,0.216315,-0.108158,2.68358,3.77869285839148,4.16638625599768,5.77865689430193,15.0997,0.0822001,5282
"4834","Naogaon","Naogaon Sadar","Kirtipur","Madhainagar",16.2,24.87824,88.92016,7.92,NA,NA,NA,NA,NA,10.28,10.2,9.75,9.9,NA,NA,NA,9.27042,NA,"BADC",9.825,149.036,0.216315,0.16078,20,1703.94,3,0.135197,-0.0811181,1.37315,3.14179115485868,1.82245023237295,6.41499179803455,15.4919,0.0842454,5283
"4835","Jamalpur","Melandaha","Ghosher Para","Chabilapur",17.48,24.87976,89.81603,5.76,NA,NA,NA,NA,NA,6.08,6.4,5.6,5.14,NA,NA,NA,5.27593,NA,"BADC",5.68,248.199,-0.216315,0.0908118,19,591.693,6,-0.0757103,0.140605,2.53517,4.41696812317481,5.88121411966174,6.52659424784297,10.8167,0.114903,5284
"4836","Bogra","Sariakandi","Fulbari","Fulbari",16.4839,24.87988,89.53236,4.42,NA,NA,NA,NA,NA,4.78,7,6.7,6.8,NA,NA,NA,5.78183,NA,"BADC",6.240915,120.964,0.216315,0.173188,21,4878.11,6,-0.0270394,-0.243354,1.37315,3.14179115485868,1.82245023237295,6.41499179803455,14.3178,0.0870255,5285
"4837",NA,NA,NA,"RJS29",NA,24.88,88.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.775,NA,NA,"BWDB",36.775,315,0,0.0332917,35,4792.96,3,0,0,0.333097,3.30368764806728,0.852684108221664,9.02548268203649,18.5742,0.0293332,5286
"4838",NA,NA,NA,"RJ072",NA,24.88,88.56,NA,10.37,12.77,NA,NA,NA,NA,22.42,24.97,NA,25.57,25.27,31.57,30.47,30.77,"BWDB",25.27,282.995,-0.216315,0.0536265,25,8986.09,3,0,0.216315,3.13932,4.6237446753507,7.68960485095152,6.32017851265039,16.2788,0.0369399,5287
"4839",NA,NA,NA,"RJ047",NA,24.88,88.6,NA,NA,NA,NA,NA,NA,NA,NA,18.57,19.67,20.32,20.62,20.07,21.295,21.37,"BWDB",20.32,225,-0.216315,0.0478908,21,5179.58,3,-0.0270394,0.189276,3.65913,4.77293882491907,9.32874588211171,6.17135439623435,15,0.0428806,5288
"4840",NA,NA,NA,"RJ018",NA,24.88,88.81,9.7,9.14,9.155,10.44,10.34,10.765,10.89,9.79,9.89,9.99,10.315,10.115,9.765,9.84,9.49,"BWDB",9.89,171.87,0.540788,0.113543,19,330,3,0.28121,-0.259578,1.66504,3.32265755297083,2.30509293516876,6.23422141030633,12.3288,0.0777643,5289
"4841",NA,NA,NA,"JA019",NA,24.88,90.1,7.95,7.65,7.82,8.05,7.89,8.565,8.95,8.605,8.75,8.77,8.67,8.525,8.66,8.205,8.08,"BWDB",8.525,45,0,0.087569,13,42.4264,6,0,0,0.333097,3.52683119938149,0.974841875969785,9.2486262333507,17.2337,0.10567,5290
"4842","Sylhet","Balaganj","Sadipur",NA,NA,24.88,92.115,NA,NA,6.7056,NA,6.7056,NA,NA,NA,6.7056,NA,NA,NA,NA,NA,NA,"DPHE",6.7056,161.565,0.108158,0.0536974,17,10384.4,16,0,-0.108158,0.744795,2.58557898366184,0.884612559480236,6.97105604793257,12,0.0389837,5291
"4843","Sylhet","Beani Bazar","Beani Bazar",NA,NA,24.88,92.2,NA,10.0584,9.7536,NA,6.100298,6.250305,NA,NA,1.560576,NA,NA,NA,NA,NA,NA,"DPHE",6.250305,-1,0,0.0253299,21,3537.71,16,0,0,0,1.83787808180147,0.126833077615914,10.4912742174382,16.9411,0.041626,5292
"4844",NA,NA,NA,"SY105",NA,24.88,91.24,3.205,3.425,3.725,3.83,3.995,4.35,NA,NA,5.16,5.43,5.51,5.475,NA,NA,NA,"BWDB",4.1725,108.435,-0.108158,0.13587,6,5010.81,5,0,0.108158,0.744795,2.58557898366184,0.884612559480236,6.97105604793257,5.2915,0.0135815,5293
"4845","Sylhet","Zakiganj","Kajalshar",NA,NA,24.88,92.368,NA,NA,3.048,NA,4.110201,4.120201,NA,NA,3.6576,3.3528,3.6576,NA,NA,3.9624,NA,"DPHE",3.6576,30.9638,-0.108158,0.0215962,26,6225.34,16,0,0.108158,1.37315,3.83493833541863,2.76231800884841,7.1081389785945,20.3961,0.0453299,5294
"4846",NA,NA,NA,"SY085",NA,24.88,91.83,2.805,3.01,3.04,2.71,2.895,3.105,3.13,3.12,2.77,3.15,3.78,4.195,NA,4.37,NA,"BWDB",3.105,146.31,-0.324473,0.0245942,14,6034.1,16,-0.086526,0.237947,1.69799,6.43220795387258,15.0862471673818,9.30676784238393,12.8452,0.0315765,5295
"4847","Jamalpur","Jamalpur","Itail",NA,NA,24.881,90.025,NA,6.7056,NA,7.9248,7.62,8.8392,NA,7.0104,7.4676,6.096,NA,NA,NA,7.9248,NA,"DPHE",7.5438,0,-0.108158,0.0819614,20,853.815,6,0,0.108158,2.35405,4.34566646711217,5.36155315320592,6.59780222290498,14.6629,0.107954,5296
"4848","Bogra","Gabtali","Naruamala",NA,NA,24.882,89.49,NA,NA,4.8768,NA,5.7912,5.1816,5.4864,5.4864,NA,6.7056,7.0104,NA,NA,5.7912,NA,"DPHE",5.6388,90,0.43263,0.150422,20,2144.11,16,0.216315,-0.216315,1.41294,3.1684550356291,1.88668513248183,6.38833998561639,10.8167,0.0783358,5297
"4849","Joypurhat","Akkelpur","Tilakpur","Pathandhara",18.5125,24.8826,89.03035,7.91,NA,NA,NA,NA,NA,10.58,10.18,10.58,9.8,NA,NA,NA,9.48249,NA,"BADC",9.99,71.565,-0.108158,0.116323,18,2721.25,3,0,0.108158,0.744795,8.05363912479697,23.5289262614994,12.4391161890677,15.8745,0.0460298,5298
"4850","Jamalpur","Melandah","Fulkocha",NA,NA,24.883,89.861,NA,5.1816,NA,5.7912,5.7912,6.4008,NA,6.4008,7.0104,6.4008,6.7056,NA,NA,7.0104,6.501384,"DPHE",6.4008,135,0,0.0939075,18,3840,6,0,0,0.333097,3.70915275617545,1.08753420292016,9.43094779014466,6.08276,0.113904,5299
"4851","Bogra","Sariakandi","Narchi",NA,NA,24.883,89.608,NA,6.096,NA,NA,6.096,5.4864,5.4864,NA,6.278392,6.096,6.096,NA,NA,7.0104,NA,"DPHE",6.096,225,0.108158,0.186135,17,930,4,0.086526,-0.0216315,1.33216,3.11355988792055,1.75681904838566,6.44321096918382,13.6015,0.103421,5300
"4852","Jamalpur","Melandaha","Jhaugara","Jhaugara",18.26,24.88326,89.87632,5.31,NA,NA,NA,NA,NA,6.23,5.76,5.87,5.1,NA,NA,NA,5.70967,NA,"BADC",5.734835,0,-0.108158,0.0909955,19,5400,6,0,0.108158,0.471065,4.5918439448815,2.24137380798471,9.76054227655103,12.6491,0.113904,5301
"4853","Naogaon","Mohadevpur","Raigaon",NA,NA,24.885,88.812,NA,9.4488,9.7536,NA,10.0584,10.0584,NA,NA,10.577292,9.7536,10.3632,NA,NA,11.5824,NA,"DPHE",10.0584,18.4349,0,0.113233,19,429.535,3,0,0,1.48934,3.91089034865424,3.0487672572768,7.03222310816724,13.9642,0.081115,5302
"4854","Sylhet","Sylhet Sadar","Kandigaon",NA,NA,24.885,91.943,NA,7.798003,7.9248,NA,8.800429,8.800429,NA,NA,8.897722,NA,9.144,NA,NA,6.7056,NA,"DPHE",8.800429,-1,0,0.0321151,14,5937.42,5,0,0,0,2.53102526236141,0.19224299692394,11.1844213979982,7.74597,0.0347334,5303
"4855","Naogaon","Mahadebpur","Uttargram","Shibrampur",19.22,24.886,88.77738,7,NA,NA,NA,NA,NA,8.8,7.91,7.82,8.55,NA,NA,NA,8.05196,NA,"BADC",7.98098,225,0.540788,0.109258,22,2995.5,3,0.302841,-0.237947,1.9978,3.49550396453083,2.88512065857289,6.06150558677894,12.9615,0.0743602,5305
"4856","Bogra","Dhupchanchia","Gunahar","Amjhupi",16.021,24.88688,89.11326,7.87,NA,NA,NA,NA,NA,8.82,8.25,8.7,9.12,NA,NA,NA,11.1184,NA,"BADC",8.76,288.435,0.43263,0.148032,21,4120.83,3,0.216315,-0.216315,1.48934,3.2177431680943,2.01143625704105,6.3390759276073,11.0905,0.0212221,5306
"4857","Netrakona","Dhubaura","Gamaritala",NA,NA,24.888,90.941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6784,"DPHE",17.6784,0,0.108158,0.0976568,13,6495.54,16,0,-0.108158,0.942067,2.79548430920377,1.1620639597061,6.76118852263607,11.1803,0.0381383,5307
"4858","Netrakona","Purbadhala","Hogla",NA,NA,24.888,90.61,NA,NA,NA,NA,10.3632,10.668,NA,11.5824,11.8872,12.192,NA,NA,NA,NA,NA,"DPHE",11.5824,245.556,-0.43263,0.144179,13,870,6,-0.243354,0.189276,2.84368,4.93332099080058,8.66121765260941,6.82134655268576,12.0416,0.0627178,5308
"4859","Netrakona","Barhatta","Sahata","Baragawa",14.75,24.88937,90.83939,12.1,NA,NA,NA,NA,NA,17.64,15.2,15.53,16.31,NA,NA,NA,13.4549,NA,"BADC",15.365,-1,0,0.0880354,11,4584.9,16,0,0,0,3.496106158405,0.343026848092506,12.1495022940418,6.9282,0.0429612,5309
"4860","Jamalpur","Madarganj","Balijuri","Gabargram",17.46,24.88989,89.69996,5.4,NA,NA,NA,NA,NA,4.64,6.2,5.27,5.1,NA,NA,NA,4.89044,NA,"BADC",5.185,333.435,0.43263,0.183174,20,7112.28,4,0.216315,-0.216315,1.05324,2.89687822657021,1.32572762859029,6.65981939105287,16.9411,0.114694,5310
"4861",NA,NA,NA,"RJS18",NA,24.89,88.23,NA,NA,8.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.25,12.575,NA,"BWDB",12.25,341.565,-0.108158,0.0318715,22,1963.11,5,0,0.108158,0.744795,4.53148913271715,2.84322955603211,8.91696619698788,11.8743,0.039039,5311
"4862","Naogaon","Naogaon","Boalia",NA,NA,24.89,88.894,NA,8.8392,NA,NA,10.3632,10.668,NA,NA,10.517307,10.668,10.517307,NA,NA,9.7536,NA,"DPHE",10.517307,-1,0,0.15122,17,3080.81,3,0,0,0,2.39749386973689,0.177441565315497,11.0508900053737,10.5357,0.0809703,5312
"4863",NA,NA,NA,"BO011",NA,24.89,89.15,7.445,7.985,7.605,7.86,7.76,8.29,8.36,NA,9.06,8.43,NA,8.305,NA,NA,NA,"BWDB",8.1375,351.87,0,0.125821,22,2144.11,3,0,0,1.66504,3.32265755297083,2.30509293516876,6.23422141030633,13.2665,0.0160331,5313
"4864",NA,NA,NA,"BO020",NA,24.89,89.6,5.79,5.765,6.665,6.84,6.55,7.04,6.49,6.64,7.115,5.88,NA,6.415,6.04,6.115,NA,"BWDB",6.49,341.565,-0.108158,0.189501,17,1710,4,0,0.108158,0.744795,3.97187334478173,2.03230598376933,8.35735040905246,13.9642,0.10509,5314
"4865","Bogra","Dubchachia","Dubchachia",NA,NA,24.891,89.129,NA,7.62,NA,NA,8.5344,8.8392,9.4488,NA,10.057425,10.3632,10.668,NA,NA,10.3632,NA,"DPHE",9.753112,-1,0,0.143131,19,4201.07,3,0,0,0,2.39749386973689,0.177441565315497,11.0508900053737,12.9615,0.0204959,5316
"4866","Jamalpur","Madarganj","Tulshirchar",NA,NA,24.892,89.703,NA,5.7912,NA,6.7056,7.3152,9.144,NA,7.3152,7.1628,5.4864,NA,NA,NA,6.4008,NA,"DPHE",6.9342,158.199,0.216315,0.17657,26,7496.46,4,0.140605,-0.0757103,2.53517,3.72382094261487,3.88015427792145,5.83344706728303,18.1384,0.114694,5318
"4867","Netrakona","Netrokona Sadar","Singhar Bangla","Suhilpur",13.04,24.8923,90.77541,14.05,NA,NA,NA,NA,NA,12.85,13.58,15.15,16.14,NA,NA,NA,17.851,NA,"BADC",14.6,291.801,0,0.116411,12,6228.52,5,0.118973,0.118973,2.53517,3.72382094261487,3.88015427792145,5.83344706728303,11.6189,0.0458733,5319
"4868","Netrakona","Netrokona Sadar","Rauha","Haripur",13.23,24.89275,90.68272,10.95,NA,NA,NA,NA,NA,12.9,16.78,16.94,17.1,NA,NA,NA,17.9087,NA,"BADC",16.86,135,0,0.143023,12,3411.57,5,0,0,0.666172,6.22554843314589,7.33759488157334,10.8064129729743,10.583,0.0533848,5320
"4869","Mymensingh","Fulpur","Rampur",NA,NA,24.893,90.511,NA,7.9248,NA,NA,7.9248,8.2296,NA,8.2296,11.2776,11.5824,12.192,NA,NA,NA,23.091648,"DPHE",9.7536,-1,0,0.0922511,13,2312.34,6,0,0,0,1.55019600934969,0.106725768032964,10.2035921449865,7.48331,0.0665556,5321
"4870","Sunamganj","Dharmapasha","Bongshikunda (S)",NA,NA,24.893,91.048,NA,6.4008,NA,NA,6.096,6.096,NA,5.7912,7.9248,NA,NA,NA,NA,NA,NA,"DPHE",6.096,-1,0,0.156362,8,3931.37,16,0,0,0,4.30173132239163,0.556231078552681,12.9551274580284,0,0.029476,5323
"4871","Sunamganj","Sunamganj sadar","Purba Pagla",NA,NA,24.893,91.318,NA,3.6576,3.6576,NA,4.572,4.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DPHE",4.1148,135,0,0.128908,8,1710,5,0,0,0.333097,3.52683119938149,0.974841875969785,9.2486262333507,4.12311,0.0137073,5324
"4872","Chapai Nababganj","Bholahat","Bholahat",NA,NA,24.894,88.188,NA,NA,NA,NA,10.3632,13.1064,12.8016,NA,13.335,14.9352,15.24,NA,NA,13.716,NA,"DPHE",13.335,63.4349,0.43263,0.0276899,24,800.5,5,0.216315,-0.216315,2.10577,3.5457386541843,3.07953857504538,6.01131810903464,16.9706,0.0398145,5325
"4873","Jamalpur","Madarganj","Balijuri",NA,NA,24.894,89.771,NA,NA,NA,NA,5.7912,5.7912,NA,6.096,5.891784,5.1816,5.4864,NA,NA,5.1816,NA,"DPHE",5.7912,180,0,0.112553,18,882.326,6,0,0,0.471065,6.21930036281827,5.9510212040838,11.3879986944878,12.6491,0.115716,5326
"4874","Bogra","Sariakandi","Sariakandi","Dhap",16.9,24.8944,89.57662,4.95,NA,NA,NA,NA,NA,5.1,5.11,5.78,5.35,NA,NA,NA,5.44654,NA,"BADC",5.23,288.435,-0.108158,0.183603,22,360,6,0,0.108158,0.744795,4.78280356099806,3.30596770475101,9.16828062526879,19.1833,0.0982076,5327
"4875","Bogra","Bogra sadar","Nongola",NA,NA,24.895,89.41,NA,8.2296,NA,NA,8.2296,8.5344,9.144,9.144,10.227381,9.7536,9.7536,NA,NA,10.0584,NA,"DPHE",9.144,153.435,0,0.0622105,23,3540.13,16,-0.0108158,-0.0108158,2.10577,3.5457386541843,3.07953857504538,6.01131810903464,21,0.0625393,5328
"4876","Sylhet","Sylhet Sadar","Meglabazar",NA,NA,24.895,91.85,NA,5.4864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DPHE",5.4864,-1,0,0.0205531,18,8652.75,16,0,0,0,2.6488082980178,0.206320338492878,11.3022044336546,10.8167,0.032065,5329
"4877","Jamalpur","Madarganj","Gunaritala","Khurda Jonail",16.47,24.89549,89.75873,4.94,NA,NA,NA,NA,NA,4.94,5.89,5.66,5.1,NA,NA,NA,4.93646,NA,"BADC",5.02,266.186,0.216315,0.119871,20,2112.18,6,0.216315,0,3.53642,4.0465114508514,5.89513813264226,5.51139508212887,12.6491,0.115616,5330
"4878","Chapai Nababganj","Gomostapur","Chowdala",NA,NA,24.896,88.445,NA,10.668,10.9728,NA,11.8872,12.192,12.4968,12.8016,NA,NA,NA,NA,NA,12.192,NA,"DPHE",12.192,-1,0,0.0262613,39,6813.24,3,0,0,0,0.451583720681576,0.0552073035815575,9.10497985631836,21.9089,0.0270468,5331
"4879","Naogaon","Niamatpur","Chandan Nagar","Chhatra",22.4928,24.89621,88.63762,11.04,NA,NA,NA,NA,NA,9.8,9.83,9.45,9.78,NA,NA,NA,8.44588,NA,"BADC",9.79,81.8699,0.648945,0.0570104,24,1588.58,3,0.216315,-0.43263,1.66504,3.32265755297083,2.30509293516876,6.23422141030633,19.1833,0.0501142,5332
"4880","Naogaon","Niamatpur","Chandan Nagar","Chhatra",22.4928,24.89621,88.63762,9.72,NA,NA,NA,NA,NA,9.8,9.83,9.45,9.78,NA,NA,NA,8.96356,NA,"BADC",9.75,81.8699,0.648945,0.0570104,24,1588.58,3,0.216315,-0.43263,1.66504,3.32265755297083,2.30509293516876,6.23422141030633,19.1833,0.0501142,5333
"4881","Naogaon","Mahadebpur","Cheragpur","Sona Dighi",19.2,24.89738,88.8363,7.5,NA,NA,NA,NA,NA,8.98,7.7,7.81,8.58,NA,NA,NA,8.06648,NA,"BADC",7.93824,45,0.43263,0.125429,19,2618.43,3,0,0,0.333097,1.91739328694739,0.371152315363011,7.6391883209166,10.8167,0.0811997,5334
"4882","Bogra","Bogra sadar","Namuza",NA,NA,24.898,89.333,NA,8.2296,NA,NA,9.7536,10.0584,8.8392,8.8392,9.64753,9.4488,9.7536,NA,NA,10.0584,NA,"DPHE",9.64753,-1,0,0.10248,20,7386.64,3,0,0,0,2.06102163311568,0.14500351786312,10.7144177687525,15,0.0368982,5335
"4883","Mymensingh","Fulpur","Rahimgonj",NA,NA,24.898,90.4,NA,8.8392,NA,NA,7.62,7.9248,NA,7.62,10.9728,11.5824,11.5824,NA,NA,9.4488,NA,"DPHE",9.144,281.31,0.216315,0.107979,15,6043.34,6,0.216315,0,1.20084,3.01734985157843,1.5503843119464,6.53938455367818,7.74597,0.0766454,5336
"4884","Netrakona","Barhatta","Singdha","Basaura",14.65,24.89898,90.96197,11.5,NA,NA,NA,NA,NA,17.6,15.21,15.54,16.63,NA,NA,NA,12.8448,NA,"BADC",15.375,180,0.108158,0.116585,16,8324.93,16,0,-0.108158,2.82417,3.82804724393925,4.44176019299792,5.72938408359193,14.9666,0.0344725,5337
"4885","Sylhet","Beani Bazar","Alinagar",NA,NA,24.899,92.169,NA,6.096,5.7912,NA,6.600322,6.650325,NA,NA,1.746504,NA,NA,NA,NA,NA,0.53339990856,"DPHE",5.9436,-1,0,0.0428353,17,7276.16,16,0,0,0,2.06102163311568,0.14500351786312,10.7144177687525,8.48528,0.0401463,5338
"4886","Nawabganj","Gomastapur","Radhanagar","Kayempur",27.54,24.89927,88.38199,8.34,NA,NA,NA,NA,NA,17.34,17.5,17.81,17.97,NA,NA,NA,18.8112,NA,"BADC",17.655,288.435,0.108158,0.0295983,26,2929.11,3,0.086526,-0.0216315,1.48934,3.2177431680943,2.01143625704105,6.3390759276073,26.8328,0.0417828,5339
"4887","Sylhet","Kotwali","Kandigaon","Uttar Gopal (Part)",10.6152,24.89941,91.79969,4.18,NA,NA,NA,NA,NA,3.39,3.76,4.39,5.05,NA,NA,NA,7.47256,NA,"BADC",4.285,18.4349,-0.108158,0.0528218,14,5816.13,16,0,0.108158,0.744795,7.48341878361275,16.7115210407398,11.8688958478835,5.38516,0.0304201,5340
"4888","Sylhet","Kotwali","Kandigaon","Uttar Gopal (Part)",10.6152,24.89941,91.79969,3.7,NA,NA,NA,NA,NA,3.39,3.76,4.39,5.05,NA,NA,NA,8.6061,NA,"BADC",4.075,18.4349,-0.108158,0.0528218,14,5816.13,16,0,0.108158,0.744795,7.48341878361275,16.7115210407398,11.8688958478835,5.38516,0.0304201,5341
"4889","Nawabganj","Bholahat","Daldali","Adatala",25.87,24.89955,88.25243,12.86,NA,NA,NA,NA,NA,15.02,15.35,15.75,16.11,NA,NA,NA,17.3023,NA,"BADC",15.55,213.69,0.108158,0.0321508,25,4397.33,6,0.129789,0.0216315,1.69799,3.34116550051426,2.36117192263948,6.21572538902561,16.2788,0.0385413,5342
"4890","Mymensingh","Gafargaon","Tarakanda",NA,NA,24.9,90.27,NA,5.7912,NA,NA,7.0104,7.3152,NA,NA,10.0584,9.4488,9.4488,NA,NA,NA,10.9728,"DPHE",9.4488,315,0,0.0987403,17,3053.67,6,0.0270394,0.0270394,0.999202,2.84887495497182,1.24555512317368,6.70781030133492,15.0997,0.0851337,5343
"4891",NA,NA,NA,"JA024",NA,24.9,89.93,5.96,5.89,6.17,NA,6.28,6.965,7.2,6.84,6.99,6.49,NA,6.29,7.015,NA,NA,"BWDB",6.49,270,0.108158,0.100338,22,4178.09,6,0,-0.108158,2.35405,4.34566646711217,5.36155315320592,6.59780222290498,15,0.114431,5346
"4892","Sylhet","Biswanath","Doshghar",NA,NA,24.9,91.717,NA,NA,5.4864,1.524,5.490268,5.550271,NA,NA,5.658551,NA,NA,NA,NA,NA,NA,"DPHE",5.490268,45,0,0.106063,12,2165.2,16,0,0,0.333097,3.30368764806728,0.852684108221664,9.02548268203649,13.4164,0.0275365,5348
"4893","Sherpur","Nakla","Baneshardi",NA,NA,24.9,90.219,NA,5.1816,NA,NA,5.1816,5.1816,NA,NA,5.1816,5.4864,5.1816,NA,NA,6.096,NA,"DPHE",5.1816,71.565,0,0.113448,23,1124.5,14,0.0270394,0.0270394,0.744795,2.58557898366184,0.884612559480236,6.97105604793257,15.8745,0.0897961,5349
